,market_price_usd,addresses_with_1000_btc,addresses_with_100_btc,addresses_with_10_btc,addresses_with_1_btc,addresses_with_0.01_btc_x,addresses_with_0.01_btc_y
2014-05-01,454.31,1513.0,14605.0,111006.0,307588.0,1056724.0,1056724.0
2014-05-02,449.47,1517.0,14607.0,111133.0,308184.0,1060456.0,1060456.0
2014-05-03,441.03,1517.0,14622.0,111148.0,308143.0,1062628.0,1062628.0
2014-05-04,435.07,1519.0,14636.0,111227.0,308506.0,1063914.0,1063914.0
2014-05-05,433.22,1520.0,14614.0,111348.0,309222.0,1070496.0,1070496.0
2014-05-06,429.82,1517.0,14630.0,111391.0,309362.0,1073102.0,1073102.0
2014-05-07,436.61,1522.0,14618.0,111280.0,309525.0,1076729.0,1076729.0
2014-05-08,443.61,1525.0,14638.0,111370.0,309327.0,1079097.0,1079097.0
2014-05-09,447.18,1527.0,14637.0,111428.0,309623.0,1081266.0,1081266.0
2014-05-10,451.58,1523.0,14640.0,111474.0,310036.0,1085471.0,1085471.0
2014-05-11,444.94,1523.0,14659.0,111561.0,310444.0,1087797.0,1087797.0
2014-05-12,440.2,1525.0,14659.0,111673.0,311066.0,1092334.0,1092334.0
2014-05-13,440.04,1524.0,14652.0,111669.0,311058.0,1093916.0,1093916.0
2014-05-14,443.66,1523.0,14680.0,111738.0,311514.0,1095696.0,1095696.0
2014-05-15,447.45,1523.0,14678.0,111718.0,311381.0,1094444.0,1094444.0
2014-05-16,448.03,1522.0,14670.0,111781.0,311514.0,1096858.0,1096858.0
2014-05-17,449.29,1521.0,14666.0,111950.0,311804.0,1101316.0,1101316.0
2014-05-18,447.32,1521.0,14663.0,111921.0,312021.0,1102880.0,1102880.0
2014-05-19,445.95,1524.0,14680.0,111968.0,312075.0,1090475.0,1090475.0
2014-05-20,464.31,1526.0,14665.0,112010.0,312162.0,1089473.0,1089473.0
2014-05-21,491.32,1524.0,14653.0,112137.0,312455.0,1090988.0,1090988.0
2014-05-22,508.16,1525.0,14643.0,112286.0,312387.0,1092351.0,1092351.0
2014-05-23,528.29,1528.0,14668.0,112424.0,312933.0,1095455.0,1095455.0
2014-05-24,520.9,1513.0,14653.0,112559.0,312874.0,1097788.0,1097788.0
2014-05-25,559.2,1510.0,14643.0,112575.0,312954.0,1100913.0,1100913.0
2014-05-26,580.22,1515.0,14642.0,112580.0,313057.0,1102742.0,1102742.0
2014-05-27,573.97,1521.0,14633.0,112606.0,312935.0,1104771.0,1104771.0
2014-05-28,572.21,1523.0,14640.0,112660.0,313059.0,1104239.0,1104239.0
2014-05-29,566.65,1522.0,14655.0,112698.0,313104.0,1106833.0,1106833.0
2014-05-30,597.16,1525.0,14657.0,112859.0,313659.0,1110241.0,1110241.0
2014-05-31,616.81,1520.0,14668.0,112842.0,313675.0,1110990.0,1110990.0
2014-06-01,643.65,1520.0,14656.0,112957.0,314025.0,1113327.0,1113327.0
2014-06-02,635.36,1521.0,14649.0,113022.0,314500.0,1114910.0,1114910.0
2014-06-03,661.59,1520.0,14652.0,112910.0,314420.0,1117800.0,1117800.0
2014-06-04,641.84,1519.0,14659.0,113040.0,314840.0,1123444.0,1123444.0
2014-06-05,651.47,1522.0,14669.0,113093.0,315111.0,1125109.0,1125109.0
2014-06-06,656.65,1523.0,14671.0,113096.0,314922.0,1123063.0,1123063.0
2014-06-07,652.93,1516.0,14662.0,113209.0,315468.0,1126972.0,1126972.0
2014-06-08,656.19,1520.0,14677.0,113093.0,315247.0,1127007.0,1127007.0
2014-06-09,650.31,1521.0,14675.0,113291.0,315747.0,1129743.0,1129743.0
2014-06-10,653.45,1516.0,14666.0,113174.0,315806.0,1130695.0,1130695.0
2014-06-11,646.29,1514.0,14694.0,113234.0,316624.0,1133650.0,1133650.0
2014-06-12,625.34,1515.0,14702.0,113312.0,317044.0,1131496.0,1131496.0
2014-06-13,599.54,1518.0,14708.0,113237.0,316417.0,1131928.0,1131928.0
2014-06-14,580.01,1520.0,14698.0,113279.0,316446.0,1132598.0,1132598.0
2014-06-15,568.08,1519.0,14698.0,113418.0,316874.0,1134039.0,1134039.0
2014-06-16,597.64,1520.0,14682.0,113336.0,316802.0,1134123.0,1134123.0
2014-06-17,599.64,1522.0,14684.0,113454.0,317031.0,1138985.0,1138985.0
2014-06-18,610.22,1517.0,14688.0,113528.0,317377.0,1142045.0,1142045.0
2014-06-19,606.79,1517.0,14681.0,113359.0,317383.0,1141723.0,1141723.0
2014-06-20,593.77,1518.0,14686.0,113426.0,317617.0,1144018.0,1144018.0
2014-06-21,594.11,1521.0,14681.0,113475.0,317933.0,1143989.0,1143989.0
2014-06-22,601.94,1518.0,14682.0,113555.0,318410.0,1146520.0,1146520.0
2014-06-23,594.15,1522.0,14727.0,113776.0,318786.0,1147909.0,1147909.0
2014-06-24,592.06,1525.0,14781.0,113908.0,318923.0,1148028.0,1148028.0
2014-06-25,573.64,1524.0,14809.0,113955.0,319330.0,1151453.0,1151453.0
2014-06-26,585.36,1526.0,14836.0,114020.0,319616.0,1154241.0,1154241.0
2014-06-27,598.83,1526.0,14864.0,114049.0,319985.0,1154358.0,1154358.0
2014-06-28,599.83,1529.0,14866.0,114106.0,320097.0,1152960.0,1152960.0
2014-06-29,599.38,1532.0,14846.0,114040.0,320078.0,1154841.0,1154841.0
2014-06-30,621.19,1526.0,14849.0,114197.0,320299.0,1156403.0,1156403.0
2014-07-01,650.58,1521.0,14855.0,114092.0,320008.0,1157813.0,1157813.0
2014-07-02,646.95,1524.0,14852.0,114253.0,320174.0,1157733.0,1157733.0
2014-07-03,645.57,1530.0,14861.0,114268.0,320073.0,1157823.0,1157823.0
2014-07-04,638.74,1526.0,14867.0,114282.0,320297.0,1160453.0,1160453.0
2014-07-05,631.03,1527.0,14862.0,114300.0,320507.0,1163193.0,1163193.0
2014-07-06,634.17,1528.0,14869.0,114379.0,320742.0,1166593.0,1166593.0
2014-07-07,628.38,1528.0,14865.0,114421.0,321305.0,1170018.0,1170018.0
2014-07-08,624.31,1525.0,14880.0,114364.0,321356.0,1168200.0,1168200.0
2014-07-09,625.07,1529.0,14873.0,114575.0,321673.0,1170105.0,1170105.0
2014-07-10,619.14,1529.0,14862.0,114496.0,321831.0,1172015.0,1172015.0
2014-07-11,622.56,1527.0,14900.0,114602.0,322214.0,1173765.0,1173765.0
2014-07-12,630.52,1526.0,14917.0,114712.0,322485.0,1175914.0,1175914.0
2014-07-13,628.41,1526.0,14916.0,114701.0,322515.0,1176496.0,1176496.0
2014-07-14,622.4,1526.0,14899.0,114769.0,323162.0,1179389.0,1179389.0
2014-07-15,622.65,1530.0,14912.0,114832.0,323488.0,1183924.0,1183924.0
2014-07-16,618.65,1536.0,14911.0,114729.0,323416.0,1187855.0,1187855.0
2014-07-17,618.52,1537.0,14906.0,114936.0,323790.0,1187661.0,1187661.0
2014-07-18,623.34,1537.0,14936.0,114903.0,323808.0,1182901.0,1182901.0
2014-07-19,626.57,1541.0,14933.0,114876.0,323722.0,1184618.0,1184618.0
2014-07-20,625.2,1539.0,14928.0,115081.0,324309.0,1189455.0,1189455.0
2014-07-21,621.65,1540.0,14957.0,115203.0,324591.0,1187902.0,1187902.0
2014-07-22,622.37,1539.0,14944.0,115083.0,324069.0,1188787.0,1188787.0
2014-07-23,621.3,1542.0,14950.0,114969.0,324121.0,1192146.0,1192146.0
2014-07-24,610.52,1541.0,14960.0,115169.0,324232.0,1190253.0,1190253.0
2014-07-25,601.52,1542.0,14965.0,115111.0,324161.0,1191076.0,1191076.0
2014-07-26,596.84,1541.0,14983.0,115181.0,324447.0,1192867.0,1192867.0
2014-07-27,595.9,1544.0,14983.0,115218.0,324618.0,1194546.0,1194546.0
2014-07-28,584.93,1540.0,15020.0,115352.0,325037.0,1195470.0,1195470.0
2014-07-29,585.2,1548.0,15019.0,115416.0,325415.0,1197593.0,1197593.0
2014-07-30,579.23,1544.0,15013.0,115484.0,325286.0,1199666.0,1199666.0
2014-07-31,573.09,1545.0,15039.0,115351.0,325322.0,1194126.0,1194126.0
2014-08-01,592.07,1547.0,15051.0,115300.0,325250.0,1196093.0,1196093.0
2014-08-02,590.4,1548.0,15048.0,115351.0,325368.0,1197813.0,1197813.0
2014-08-03,585.31,1550.0,15044.0,115412.0,325978.0,1201218.0,1201218.0
2014-08-04,587.67,1557.0,15011.0,115295.0,325496.0,1190550.0,1190550.0
2014-08-05,586.78,1542.0,15185.0,115501.0,325634.0,1194779.0,1194779.0
2014-08-06,585.55,1546.0,15181.0,115434.0,324996.0,1195327.0,1195327.0
2014-08-07,586.01,1547.0,15170.0,115365.0,324990.0,1192984.0,1192984.0
2014-08-08,593.25,1547.0,15175.0,115429.0,325313.0,1192785.0,1192785.0
2014-08-09,589.2,1547.0,15181.0,115524.0,325593.0,1194660.0,1194660.0
2014-08-10,589.84,1550.0,15190.0,115508.0,325777.0,1192987.0,1192987.0
2014-08-11,585.97,1550.0,15179.0,115461.0,326191.0,1196407.0,1196407.0
2014-08-12,570.86,1549.0,15176.0,115545.0,326175.0,1200389.0,1200389.0
2014-08-13,553.8,1550.0,15173.0,115615.0,326203.0,1201707.0,1201707.0
2014-08-14,521.23,1554.0,15200.0,115600.0,326275.0,1198936.0,1198936.0
2014-08-15,506.48,1558.0,15153.0,115718.0,326386.0,1196213.0,1196213.0
2014-08-16,500.15,1555.0,15150.0,115753.0,326509.0,1197598.0,1197598.0
2014-08-17,503.26,1562.0,15162.0,115834.0,326887.0,1199207.0,1199207.0
2014-08-18,474.03,1559.0,15131.0,116014.0,327237.0,1201890.0,1201890.0
2014-08-19,471.92,1560.0,15141.0,116079.0,327866.0,1206864.0,1206864.0
2014-08-20,488.09,1558.0,15151.0,116091.0,328352.0,1212996.0,1212996.0
2014-08-21,519.55,1556.0,15112.0,116174.0,328644.0,1214766.0,1214766.0
2014-08-22,512.59,1556.0,15134.0,116203.0,328967.0,1217109.0,1217109.0
2014-08-23,503.95,1558.0,15151.0,116296.0,329100.0,1218712.0,1218712.0
2014-08-24,503.44,1558.0,15143.0,116366.0,329139.0,1219964.0,1219964.0
2014-08-25,503.49,1552.0,15154.0,116379.0,329303.0,1222722.0,1222722.0
2014-08-26,507.53,1549.0,15161.0,116446.0,329485.0,1227493.0,1227493.0
2014-08-27,514.7,1551.0,15160.0,116366.0,328768.0,1225532.0,1225532.0
2014-08-28,510.88,1550.0,15172.0,116437.0,329116.0,1228948.0,1228948.0
2014-08-29,507.96,1558.0,15308.0,114956.0,327687.0,1230628.0,1230628.0
2014-08-30,504.38,1546.0,15297.0,115061.0,327878.0,1229985.0,1229985.0
2014-08-31,489.75,1547.0,15313.0,115099.0,328320.0,1233436.0,1233436.0
2014-09-01,479.36,1552.0,15305.0,115182.0,328803.0,1237435.0,1237435.0
2014-09-02,478.01,1548.0,15306.0,115120.0,329062.0,1237217.0,1237217.0
2014-09-03,478.51,1549.0,15296.0,115098.0,328966.0,1239529.0,1239529.0
2014-09-04,484.32,1547.0,15306.0,115128.0,329274.0,1242629.0,1242629.0
2014-09-05,486.88,1549.0,15283.0,115097.0,329118.0,1241393.0,1241393.0
2014-09-06,484.92,1546.0,15294.0,115104.0,328868.0,1244739.0,1244739.0
2014-09-07,485.85,1546.0,15310.0,115170.0,329002.0,1246291.0,1246291.0
2014-09-08,475.35,1545.0,15327.0,115183.0,329564.0,1251361.0,1251361.0
2014-09-09,472.02,1543.0,15334.0,115199.0,329455.0,1222026.0,1222026.0
2014-09-10,481.11,1541.0,15337.0,115363.0,329698.0,1177917.0,1177917.0
2014-09-11,478.75,1541.0,15355.0,115270.0,329936.0,1180837.0,1180837.0
2014-09-12,476.24,1538.0,15357.0,115500.0,330586.0,1187271.0,1187271.0
2014-09-13,478.52,1538.0,15375.0,115489.0,330671.0,1189220.0,1189220.0
2014-09-14,478.01,1537.0,15388.0,115582.0,331026.0,1190299.0,1190299.0
2014-09-15,477.23,1536.0,15373.0,115619.0,331220.0,1191806.0,1191806.0
2014-09-16,471.56,1534.0,15370.0,115602.0,331273.0,1196111.0,1196111.0
2014-09-17,460.88,1536.0,15354.0,115665.0,331162.0,1199805.0,1199805.0
2014-09-18,440.97,1532.0,15346.0,115701.0,331497.0,1204404.0,1204404.0
2014-09-19,406.26,1536.0,15343.0,115645.0,331432.0,1208658.0,1208658.0
2014-09-20,410.69,1534.0,15383.0,115643.0,331698.0,1208022.0,1208022.0
2014-09-21,401.48,1534.0,15359.0,115627.0,331943.0,1211924.0,1211924.0
2014-09-22,402.54,1538.0,15361.0,115609.0,332043.0,1215245.0,1215245.0
2014-09-23,408.88,1539.0,15381.0,115689.0,332606.0,1211560.0,1211560.0
2014-09-24,426.93,1538.0,15394.0,115705.0,333100.0,1215039.0,1215039.0
2014-09-25,413.58,1537.0,15388.0,115804.0,333044.0,1212864.0,1212864.0
2014-09-26,406.41,1537.0,15406.0,115812.0,333084.0,1216546.0,1216546.0
2014-09-27,402.73,1539.0,15405.0,115752.0,332958.0,1212101.0,1212101.0
2014-09-28,392.29,1538.0,15416.0,115850.0,333283.0,1217800.0,1217800.0
2014-09-29,378.85,1541.0,15414.0,115767.0,333231.0,1220755.0,1220755.0
2014-09-30,381.08,1543.0,15412.0,115744.0,333317.0,1222798.0,1222798.0
2014-10-01,385.55,1540.0,15432.0,115790.0,333820.0,1229681.0,1229681.0
2014-10-02,380.45,1535.0,15438.0,115821.0,334466.0,1233741.0,1233741.0
2014-10-03,370.39,1542.0,15409.0,115910.0,334362.0,1237448.0,1237448.0
2014-10-04,347.85,1540.0,15442.0,115780.0,334075.0,1237756.0,1237756.0
2014-10-05,317.85,1537.0,15424.0,115725.0,334189.0,1243669.0,1243669.0
2014-10-06,325.42,1533.0,15369.0,115664.0,334601.0,1250736.0,1250736.0
2014-10-07,331.19,1529.0,15375.0,115770.0,335222.0,1254114.0,1254114.0
2014-10-08,338.96,1533.0,15384.0,115815.0,335717.0,1260107.0,1260107.0
2014-10-09,363.13,1532.0,15392.0,115876.0,335994.0,1266522.0,1266522.0
2014-10-10,363.19,1529.0,15384.0,115829.0,336308.0,1271278.0,1271278.0
2014-10-11,361.15,1524.0,15348.0,115906.0,336248.0,1274090.0,1274090.0
2014-10-12,363.76,1522.0,15377.0,115989.0,336436.0,1268667.0,1268667.0
2014-10-13,379.19,1529.0,15403.0,116019.0,336478.0,1274257.0,1274257.0
2014-10-14,402.04,1533.0,15368.0,116126.0,337183.0,1266055.0,1266055.0
2014-10-15,395.34,1531.0,15387.0,116294.0,337471.0,1270095.0,1270095.0
2014-10-16,388.03,1528.0,15409.0,116314.0,337541.0,1273384.0,1273384.0
2014-10-17,381.0,1528.0,15422.0,116423.0,337880.0,1276869.0,1276869.0
2014-10-18,386.69,1531.0,15417.0,116447.0,337983.0,1279025.0,1279025.0
2014-10-19,390.96,1533.0,15412.0,116468.0,338239.0,1283135.0,1283135.0
2014-10-20,384.3,1534.0,15421.0,116604.0,338749.0,1282962.0,1282962.0
2014-10-21,386.61,1534.0,15423.0,116641.0,339015.0,1282031.0,1282031.0
2014-10-22,385.39,1528.0,15452.0,116823.0,339343.0,1282816.0,1282816.0
2014-10-23,369.5,1531.0,15423.0,116960.0,339840.0,1278732.0,1278732.0
2014-10-24,358.76,1533.0,15402.0,117005.0,339763.0,1279270.0,1279270.0
2014-10-25,351.01,1535.0,15418.0,117115.0,340062.0,1281019.0,1281019.0
2014-10-26,352.56,1533.0,15433.0,117188.0,340087.0,1279899.0,1279899.0
2014-10-27,355.29,1532.0,15449.0,117270.0,340585.0,1284353.0,1284353.0
2014-10-28,357.15,1532.0,15453.0,117328.0,341114.0,1288261.0,1288261.0
2014-10-29,348.1,1530.0,15464.0,117574.0,341870.0,1293456.0,1293456.0
2014-10-30,339.5,1531.0,15453.0,117647.0,342178.0,1295566.0,1295566.0
2014-10-31,342.38,1530.0,15447.0,117846.0,342458.0,1292441.0,1292441.0
2014-11-01,330.68,1534.0,15471.0,117959.0,342894.0,1288872.0,1288872.0
2014-11-02,325.78,1535.0,15486.0,117963.0,343114.0,1284751.0,1284751.0
2014-11-03,329.39,1539.0,15477.0,117927.0,343888.0,1291048.0,1291048.0
2014-11-04,328.53,1539.0,15447.0,118037.0,343924.0,1293378.0,1293378.0
2014-11-05,338.12,1538.0,15448.0,118061.0,344415.0,1298190.0,1298190.0
2014-11-06,343.26,1540.0,15478.0,118275.0,343959.0,1284275.0,1284275.0
2014-11-07,345.94,1547.0,15494.0,118228.0,344357.0,1258217.0,1258217.0
2014-11-08,344.54,1547.0,15494.0,118219.0,344531.0,1250451.0,1250451.0
2014-11-09,351.33,1546.0,15508.0,118189.0,344249.0,1250793.0,1250793.0
2014-11-10,365.56,1553.0,15497.0,118319.0,344906.0,1256431.0,1256431.0
2014-11-11,367.84,1559.0,15499.0,118351.0,344899.0,1258767.0,1258767.0
2014-11-12,394.86,1553.0,15540.0,118501.0,345383.0,1263672.0,1263672.0
2014-11-13,431.16,1548.0,15506.0,118465.0,344527.0,1268132.0,1268132.0
2014-11-14,397.25,1550.0,15503.0,118478.0,345138.0,1273781.0,1273781.0
2014-11-15,387.3,1551.0,15530.0,118572.0,344985.0,1275275.0,1275275.0
2014-11-16,384.05,1553.0,15491.0,118164.0,344250.0,1277993.0,1277993.0
2014-11-17,396.79,1569.0,15425.0,118066.0,344215.0,1275950.0,1275950.0
2014-11-18,382.01,1561.0,15408.0,118285.0,344765.0,1282182.0,1282182.0
2014-11-19,380.05,1561.0,15374.0,118301.0,345395.0,1286980.0,1286980.0
2014-11-20,366.77,1564.0,15390.0,118256.0,345770.0,1286884.0,1286884.0
2014-11-21,352.39,1564.0,15392.0,118301.0,346027.0,1288367.0,1288367.0
2014-11-22,357.49,1567.0,15401.0,118437.0,345983.0,1290558.0,1290558.0
2014-11-23,359.64,1567.0,15409.0,118466.0,346129.0,1294178.0,1294178.0
2014-11-24,375.52,1571.0,15399.0,118431.0,345890.0,1293501.0,1293501.0
2014-11-25,383.65,1571.0,15409.0,118468.0,346145.0,1292766.0,1292766.0
2014-11-26,373.07,1569.0,15441.0,118553.0,346473.0,1297797.0,1297797.0
2014-11-27,372.72,1568.0,15457.0,118612.0,346358.0,1298454.0,1298454.0
2014-11-28,370.53,1562.0,15415.0,118850.0,346593.0,1303728.0,1303728.0
2014-11-29,379.08,1559.0,15431.0,118601.0,346113.0,1303074.0,1303074.0
2014-11-30,378.9,1561.0,15438.0,118680.0,346395.0,1302272.0,1302272.0
2014-12-01,381.05,1555.0,15445.0,118640.0,347226.0,1307984.0,1307984.0
2014-12-02,382.46,1553.0,15422.0,118510.0,346402.0,1303642.0,1303642.0
2014-12-03,380.02,1556.0,15414.0,118487.0,345853.0,1303522.0,1303522.0
2014-12-04,375.5,1540.0,15406.0,118592.0,346284.0,1301071.0,1301071.0
2014-12-05,374.1,1539.0,15387.0,118650.0,346334.0,1305515.0,1305515.0
2014-12-06,376.15,1533.0,15378.0,118572.0,346073.0,1306648.0,1306648.0
2014-12-07,377.47,1531.0,15375.0,118756.0,346036.0,1311315.0,1311315.0
2014-12-08,370.68,1533.0,15390.0,118763.0,346078.0,1310181.0,1310181.0
2014-12-09,354.25,1521.0,15387.0,118701.0,346067.0,1313276.0,1313276.0
2014-12-10,351.09,1523.0,15414.0,118786.0,346437.0,1313742.0,1313742.0
2014-12-11,352.9,1524.0,15427.0,118922.0,346985.0,1314207.0,1314207.0
2014-12-12,352.09,1523.0,15430.0,119075.0,347168.0,1317348.0,1317348.0
2014-12-13,349.52,1523.0,15454.0,119038.0,347359.0,1319327.0,1319327.0
2014-12-14,350.5,1525.0,15459.0,119120.0,347623.0,1322307.0,1322307.0
2014-12-15,349.38,1529.0,15421.0,119335.0,348100.0,1324943.0,1324943.0
2014-12-16,337.17,1531.0,15442.0,119361.0,348296.0,1328827.0,1328827.0
2014-12-17,324.08,1528.0,15444.0,119302.0,348653.0,1331603.0,1331603.0
2014-12-18,313.65,1533.0,15458.0,119215.0,348953.0,1327478.0,1327478.0
2014-12-19,313.97,1543.0,15470.0,119266.0,349361.0,1327505.0,1327505.0
2014-12-20,325.48,1543.0,15471.0,119438.0,349601.0,1328328.0,1328328.0
2014-12-21,325.46,1556.0,15462.0,119423.0,350025.0,1328308.0,1328308.0
2014-12-22,329.23,1557.0,15470.0,119437.0,349854.0,1315178.0,1315178.0
2014-12-23,334.51,1553.0,15443.0,119382.0,349786.0,1305520.0,1305520.0
2014-12-24,331.51,1553.0,15428.0,119407.0,350181.0,1307502.0,1307502.0
2014-12-25,321.91,1551.0,15439.0,119389.0,350147.0,1305336.0,1305336.0
2014-12-26,324.44,1552.0,15434.0,119440.0,350523.0,1309020.0,1309020.0
2014-12-27,321.26,1551.0,15439.0,119491.0,350635.0,1307636.0,1307636.0
2014-12-28,318.02,1553.0,15455.0,119582.0,350859.0,1310483.0,1310483.0
2014-12-29,317.39,1552.0,15466.0,119622.0,351147.0,1309791.0,1309791.0
2014-12-30,315.68,1539.0,15435.0,119573.0,351361.0,1313077.0,1313077.0
2014-12-31,315.19,1530.0,15428.0,119686.0,351823.0,1315818.0,1315818.0
2015-01-01,316.93,1531.0,15441.0,119647.0,352149.0,1318025.0,1318025.0
2015-01-02,316.03,1532.0,15459.0,119737.0,351813.0,1319930.0,1319930.0
2015-01-03,305.19,1536.0,15473.0,119781.0,351673.0,1319185.0,1319185.0
2015-01-04,275.31,1536.0,15442.0,119550.0,351207.0,1320123.0,1320123.0
2015-01-05,272.66,1527.0,15454.0,119606.0,351483.0,1321760.0,1321760.0
2015-01-06,277.86,1528.0,15482.0,119652.0,351233.0,1323248.0,1323248.0
2015-01-07,289.06,1532.0,15514.0,119699.0,351790.0,1328522.0,1328522.0
2015-01-08,289.84,1538.0,15551.0,119696.0,351648.0,1333769.0,1333769.0
2015-01-09,285.94,1552.0,15574.0,119984.0,352625.0,1336224.0,1336224.0
2015-01-10,281.27,1543.0,15590.0,120108.0,353061.0,1337980.0,1337980.0
2015-01-11,274.69,1542.0,15598.0,120252.0,352866.0,1338580.0,1338580.0
2015-01-12,270.42,1540.0,15527.0,120228.0,353512.0,1341010.0,1341010.0
2015-01-13,241.05,1532.0,15513.0,120293.0,353636.0,1339823.0,1339823.0
2015-01-14,199.02,1536.0,15509.0,119957.0,353857.0,1342960.0,1342960.0
2015-01-15,206.87,1533.0,15487.0,120052.0,353968.0,1345733.0,1345733.0
2015-01-16,212.21,1531.0,15548.0,120025.0,355011.0,1347883.0,1347883.0
2015-01-17,201.75,1529.0,15558.0,120144.0,355141.0,1351345.0,1351345.0
2015-01-18,206.68,1531.0,15541.0,120179.0,354761.0,1354928.0,1354928.0
2015-01-19,212.69,1528.0,15538.0,120271.0,355056.0,1354636.0,1354636.0
2015-01-20,211.91,1533.0,15526.0,120339.0,355771.0,1359103.0,1359103.0
2015-01-21,215.91,1545.0,15453.0,120166.0,355500.0,1360262.0,1360262.0
2015-01-22,232.3,1528.0,15427.0,120358.0,355900.0,1364460.0,1364460.0
2015-01-23,230.6,1524.0,15459.0,120282.0,356275.0,1367851.0,1367851.0
2015-01-24,238.2,1530.0,15485.0,120330.0,356469.0,1363985.0,1363985.0
2015-01-25,248.82,1531.0,15529.0,120429.0,356331.0,1361820.0,1361820.0
2015-01-26,281.16,1532.0,15500.0,120467.0,356300.0,1366975.0,1366975.0
2015-01-27,261.64,1541.0,15487.0,120501.0,356401.0,1371173.0,1371173.0
2015-01-28,253.42,1535.0,15537.0,120561.0,356329.0,1370656.0,1370656.0
2015-01-29,232.72,1532.0,15578.0,120611.0,356820.0,1375521.0,1375521.0
2015-01-30,232.88,1533.0,15564.0,120763.0,357161.0,1379418.0,1379418.0
2015-01-31,228.53,1547.0,15554.0,120747.0,357206.0,1382010.0,1382010.0
2015-02-01,219.14,1548.0,15558.0,120817.0,357568.0,1382991.0,1382991.0
2015-02-02,227.5,1548.0,15573.0,120862.0,357807.0,1386164.0,1386164.0
2015-02-03,237.42,1548.0,15586.0,120995.0,358055.0,1387931.0,1387931.0
2015-02-04,226.28,1548.0,15669.0,120897.0,358129.0,1393162.0,1393162.0
2015-02-05,223.5,1548.0,15679.0,121163.0,358729.0,1389190.0,1389190.0
2015-02-06,220.81,1550.0,15689.0,121257.0,358783.0,1392016.0,1392016.0
2015-02-07,226.79,1545.0,15711.0,121218.0,358615.0,1388651.0,1388651.0
2015-02-08,225.8,1545.0,15722.0,121284.0,358873.0,1391719.0,1391719.0
2015-02-09,221.7,1551.0,15734.0,121354.0,359111.0,1398445.0,1398445.0
2015-02-10,219.58,1549.0,15757.0,121362.0,359517.0,1399371.0,1399371.0
2015-02-11,222.17,1547.0,15752.0,121489.0,359975.0,1396619.0,1396619.0
2015-02-12,221.34,1547.0,15759.0,121592.0,361154.0,1399148.0,1399148.0
2015-02-13,232.28,1542.0,15773.0,121571.0,360205.0,1401107.0,1401107.0
2015-02-14,246.19,1546.0,15763.0,121582.0,360224.0,1398065.0,1398065.0
2015-02-15,250.17,1544.0,15766.0,121477.0,359952.0,1392600.0,1392600.0
2015-02-16,234.68,1544.0,15773.0,121576.0,360439.0,1398356.0,1398356.0
2015-02-17,239.27,1543.0,15814.0,121543.0,360687.0,1405833.0,1405833.0
2015-02-18,240.47,1541.0,15783.0,121614.0,360880.0,1409880.0,1409880.0
2015-02-19,238.86,1534.0,15799.0,121646.0,361316.0,1414306.0,1414306.0
2015-02-20,243.82,1533.0,15820.0,121713.0,361136.0,1409551.0,1409551.0
2015-02-21,245.61,1532.0,15807.0,121852.0,361546.0,1414023.0,1414023.0
2015-02-22,242.63,1532.0,15830.0,121873.0,361654.0,1415737.0,1415737.0
2015-02-23,237.17,1541.0,15798.0,121732.0,361868.0,1419022.0,1419022.0
2015-02-24,239.93,1545.0,15778.0,121686.0,361964.0,1423871.0,1423871.0
2015-02-25,239.26,1547.0,15791.0,121806.0,362224.0,1427625.0,1427625.0
2015-02-26,237.7,1548.0,15799.0,121831.0,362506.0,1431636.0,1431636.0
2015-02-27,250.58,1546.0,15781.0,121793.0,362437.0,1436616.0,1436616.0
2015-02-28,253.52,1545.0,15794.0,121798.0,362259.0,1435208.0,1435208.0
2015-03-01,252.87,1544.0,15809.0,121949.0,362267.0,1433298.0,1433298.0
2015-03-02,262.8,1544.0,15827.0,121988.0,362668.0,1430954.0,1430954.0
2015-03-03,275.84,1549.0,15830.0,122035.0,362970.0,1428279.0,1428279.0
2015-03-04,279.54,1551.0,15822.0,121979.0,363038.0,1430901.0,1430901.0
2015-03-05,271.61,1544.0,15836.0,122102.0,362816.0,1433213.0,1433213.0
2015-03-06,273.54,1544.0,15852.0,122178.0,363201.0,1432372.0,1432372.0
